time	local_ip	remote_ip	remote_port	protocol	download	upload	
2019-05-09T19:17:58.057Z	192.168.2.104	136.243.15.87	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:17:58.057Z	192.168.2.104	136.243.15.87	443	tcp:ssl:ssl	205	0	
2019-05-09T19:17:58.057Z	192.168.2.104	151.139.240.1	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1347	0	
2019-05-09T19:17:58.057Z	192.168.2.104	216.58.213.227	443	tcp	164	388	
2019-05-09T19:17:58.057Z	192.168.2.104	151.139.241.1	443	tcp	3216	492	
2019-05-09T19:17:58.057Z	192.168.2.104	216.58.213.227	443	tcp:ssl	1761	3095	
2019-05-09T19:17:58.057Z	192.168.2.104	34.225.132.124	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	2014	0	
2019-05-09T19:17:58.057Z	192.168.2.104	63.32.86.220	443	tcp:ssl:ssl	745	0	
2019-05-09T19:17:58.057Z	192.168.2.104	143.204.214.8	443	tcp	1716	376	
2019-05-09T19:17:58.057Z	192.168.2.104	151.139.241.1	443	tcp:ssl	3181	1942	
2019-05-09T19:17:58.057Z	192.168.2.1	217.10.68.152	3478	udp:classicstun	116	56	
2019-05-09T19:17:58.057Z	192.168.2.104	143.204.214.8	443	tcp:ssl	2298	1377	
2019-05-09T19:17:58.057Z	192.168.2.1	217.10.79.9	5060	udp:sip	2379	4092	
2019-05-09T19:17:58.057Z	192.168.2.104	143.204.214.8	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:17:58.057Z	192.168.2.104	143.204.214.8	443	tcp:ssl:ssl	350	0	
2019-05-09T19:17:58.057Z	192.168.2.1	194.25.134.196	123	udp:ntp	76	76	
2019-05-09T19:17:58.057Z	192.168.2.104	23.219.130.34	443	tcp	3388	924	
2019-05-09T19:17:58.057Z	192.168.2.104	151.139.241.1	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1347	0	
2019-05-09T19:17:58.057Z	192.168.2.104	23.219.130.34	443	tcp:ssl	7686	2063	
2019-05-09T19:17:58.057Z	192.168.2.104	23.219.130.34	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	2036	0	
2019-05-09T19:17:58.057Z	192.168.2.104	216.58.207.35	443	tcp	216	272	
2019-05-09T19:17:58.057Z	192.168.2.104	216.58.207.35	443	tcp:ssl	1094	1607	
2019-05-09T19:17:58.057Z	192.168.2.104	178.250.0.130	443	tcp	60	116	
2019-05-09T19:17:58.057Z	192.168.2.104	178.250.0.130	443	tcp:ssl	0	569	
2019-05-09T19:17:58.057Z	192.168.2.104	172.217.16.65	443	tcp	0	64	
2019-05-09T19:18:08.018Z	192.168.2.104	128.65.210.182	443	tcp	49391	7715	
2019-05-09T19:18:08.018Z	192.168.2.104	178.250.0.130	443	tcp	104	236	
2019-05-09T19:18:08.018Z	192.168.2.104	178.250.0.130	443	tcp:ssl	2170	192	
2019-05-09T19:18:08.018Z	192.168.2.104	178.250.0.130	443	tcp:ssl:ssl	1129	0	
2019-05-09T19:18:08.018Z	192.168.2.104	2.16.128.128	443	tcp:ssl	4701	605	
2019-05-09T19:18:08.018Z	192.168.2.104	107.178.245.205	443	tcp	216	324	
2019-05-09T19:18:08.018Z	192.168.2.104	2.16.128.128	443	tcp	52	208	
2019-05-09T19:18:08.018Z	192.168.2.104	107.178.245.205	443	tcp:ssl	702	1520	
2019-05-09T19:18:08.018Z	192.168.2.104	2.16.128.128	443	tcp:ssl:ssl	3232	0	
2019-05-09T19:18:08.018Z	192.168.2.104	217.79.188.46	443	tcp:ssl	83	166	
2019-05-09T19:18:08.018Z	192.168.2.104	217.79.188.46	443	tcp	292	156	
2019-05-09T19:18:08.018Z	192.168.2.104	128.65.210.182	443	tcp:ssl	30018	37423	
2019-05-09T19:18:08.018Z	192.168.2.104	104.20.63.35	443	tcp:ssl	1500	377	
2019-05-09T19:18:08.018Z	192.168.2.104	104.20.63.35	443	tcp:ssl:ssl	1299	0	
2019-05-09T19:18:08.018Z	192.168.2.104	104.20.63.35	443	tcp	0	52	
2019-05-09T19:18:08.018Z	192.168.2.104	216.58.207.35	443	tcp:ssl	7082	335	
2019-05-09T19:18:08.018Z	192.168.2.104	216.58.207.35	443	tcp	104	312	
2019-05-09T19:18:08.018Z	192.168.2.104	216.58.207.35	443	tcp:ssl:ssl	3000	0	
2019-05-09T19:18:08.018Z	192.168.2.104	136.243.15.67	443	tcp:ssl	481	1058	
2019-05-09T19:18:08.018Z	192.168.2.104	136.243.15.67	443	tcp	700	564	
2019-05-09T19:18:08.018Z	192.168.2.104	23.219.130.34	443	tcp	3192	732	
2019-05-09T19:18:08.018Z	192.168.2.104	172.217.16.66	443	tcp:ssl	7228	9022	
2019-05-09T19:18:08.018Z	192.168.2.104	23.219.130.34	443	tcp:ssl	2121	1398	
2019-05-09T19:18:08.018Z	192.168.2.104	172.217.16.66	443	tcp	728	1092	
2019-05-09T19:18:08.018Z	192.168.2.104	128.65.210.182	443	tcp:ssl:ssl	49075	0	
2019-05-09T19:18:08.018Z	192.168.2.104	18.185.4.39	443	tcp	641	596	
2019-05-09T19:18:08.018Z	192.168.2.104	23.219.130.34	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1012	0	
2019-05-09T19:18:08.018Z	192.168.2.104	136.243.15.87	443	tcp:ssl	481	1156	
2019-05-09T19:18:08.018Z	192.168.2.104	18.185.4.39	443	tcp:ssl	2405	1606	
2019-05-09T19:18:08.018Z	192.168.2.104	172.217.16.66	443	tcp:ssl:ssl	1099	0	
2019-05-09T19:18:08.018Z	192.168.2.104	18.185.4.39	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:18:08.018Z	192.168.2.104	18.185.4.39	443	tcp:ssl:ssl	165	0	
2019-05-09T19:18:08.018Z	192.168.2.104	136.243.15.87	443	tcp	284	156	
2019-05-09T19:18:08.018Z	192.168.2.104	91.215.100.39	443	tcp	3396	376	
2019-05-09T19:18:08.018Z	192.168.2.104	91.215.100.39	443	tcp:ssl	1810	957	
2019-05-09T19:18:08.018Z	192.168.2.104	91.215.100.39	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	599	0	
2019-05-09T19:18:08.018Z	192.168.2.104	91.215.100.40	443	tcp	384	376	
2019-05-09T19:18:08.018Z	192.168.2.104	128.65.210.189	443	tcp	384	428	
2019-05-09T19:18:08.018Z	192.168.2.104	91.215.100.40	443	tcp:ssl	287	878	
2019-05-09T19:18:08.018Z	192.168.2.104	128.65.210.189	443	tcp:ssl	1375	3558	
2019-05-09T19:18:08.018Z	192.168.2.104	91.215.100.40	443	tcp:ssl:spdy	775	941	
2019-05-09T19:18:08.018Z	192.168.2.104	172.217.16.65	443	tcp	164	272	
2019-05-09T19:18:08.018Z	192.168.2.104	172.217.16.65	443	tcp:ssl	963	1114	
2019-05-09T19:18:08.018Z	192.168.2.104	216.58.208.42	443	tcp:ssl	881	404	
2019-05-09T19:18:08.018Z	192.168.2.104	216.58.208.42	443	tcp	104	104	
2019-05-09T19:18:08.018Z	192.168.2.104	178.250.0.165	443	tcp:ssl	0	105	
2019-05-09T19:18:08.018Z	192.168.2.104	178.250.0.165	443	tcp	104	144	
2019-05-09T19:18:08.018Z	192.168.2.104	104.87.220.171	443	tcp:ssl	83	166	
2019-05-09T19:18:08.018Z	192.168.2.104	104.87.220.171	443	tcp	284	212	
2019-05-09T19:18:08.018Z	192.168.2.1	217.10.79.9	5060	udp:data	32	0	
2019-05-09T19:18:08.018Z	192.168.2.104	178.250.0.162	443	tcp	184	144	
2019-05-09T19:18:08.018Z	192.168.2.104	136.243.32.75	443	tcp	52	40	
2019-05-09T19:18:08.018Z	192.168.2.104	217.79.188.10	443	tcp:ssl	83	83	
2019-05-09T19:18:08.018Z	192.168.2.104	217.79.188.10	443	tcp	104	132	
2019-05-09T19:18:08.018Z	192.168.2.104	217.79.188.54	443	tcp:ssl	0	83	
2019-05-09T19:18:08.018Z	192.168.2.104	217.79.188.54	443	tcp	104	104	
2019-05-09T19:18:08.018Z	192.168.2.104	143.204.214.36	443	tcp:ssl	0	83	
2019-05-09T19:18:08.018Z	192.168.2.104	143.204.214.36	443	tcp	156	144	
2019-05-09T19:18:08.018Z	192.168.2.104	136.243.15.74	443	tcp	52	40	
2019-05-09T19:18:08.018Z	192.168.2.104	173.255.206.146	443	tcp:ssl	95	0	
2019-05-09T19:18:08.018Z	192.168.2.104	173.255.206.146	443	tcp	0	52	
2019-05-09T19:18:08.018Z	192.168.2.104	34.225.132.124	443	tcp:ssl	166	166	
2019-05-09T19:18:08.018Z	192.168.2.104	34.225.132.124	443	tcp	156	236	
2019-05-09T19:18:08.018Z	192.168.2.104	23.52.13.23	443	tcp	104	80	
2019-05-09T19:18:08.018Z	192.168.2.104	52.38.192.156	443	tcp:ssl	83	87	
2019-05-09T19:18:08.018Z	192.168.2.104	52.38.192.156	443	tcp	52	52	
2019-05-09T19:18:08.018Z	192.168.2.104	2.23.75.186	443	tcp	104	80	
2019-05-09T19:18:08.018Z	192.168.2.104	178.250.0.162	443	tcp:ssl	0	105	
2019-05-09T19:18:08.018Z	192.168.2.104	143.204.208.100	443	tcp	52	40	
2019-05-09T19:18:08.018Z	192.168.2.104	52.20.82.23	443	tcp	52	40	
2019-05-09T19:18:08.018Z	192.168.2.104	176.9.158.23	443	tcp	52	40	
2019-05-09T19:18:08.018Z	192.168.2.104	34.255.28.155	443	tcp	52	40	
2019-05-09T19:18:08.018Z	192.168.2.104	66.117.29.226	443	tcp	52	40	
2019-05-09T19:18:08.018Z	192.168.2.104	67.27.158.124	443	tcp	208	200	
2019-05-09T19:18:18.010Z	192.168.2.104	34.225.132.124	443	tcp	208	52	
2019-05-09T19:18:18.010Z	192.168.2.104	67.27.158.124	443	tcp	104	40	
2019-05-09T19:18:18.010Z	192.168.2.104	66.117.28.86	443	tcp	284	212	
2019-05-09T19:18:18.010Z	192.168.2.104	52.213.106.142	443	tcp	52	40	
2019-05-09T19:18:18.010Z	192.168.2.104	178.250.0.165	443	tcp	132	104	
2019-05-09T19:18:18.010Z	192.168.2.104	178.250.0.165	443	tcp:ssl	0	105	
2019-05-09T19:18:18.010Z	192.168.2.134	139.7.117.161	4500	udp:udpencap	29	29	
2019-05-09T19:18:18.010Z	192.168.2.134	139.7.117.161	4500	udp:udpencap:isakmp	256	256	
2019-05-09T19:18:18.010Z	192.168.2.104	136.243.15.87	443	tcp	52	40	
2019-05-09T19:18:18.010Z	192.168.2.104	136.243.15.67	443	tcp	104	160	
2019-05-09T19:18:18.010Z	192.168.2.104	128.65.210.182	443	tcp	52	40	
2019-05-09T19:18:18.010Z	192.168.2.1	217.10.79.9	5060	udp:data	64	0	
2019-05-09T19:18:18.010Z	192.168.2.104	162.125.18.133	443	tcp:ssl	309	1218	
2019-05-09T19:18:18.010Z	192.168.2.104	162.125.18.133	443	tcp	104	52	
2019-05-09T19:18:18.010Z	192.168.2.104	136.243.32.75	443	tcp	52	40	
2019-05-09T19:18:18.010Z	192.168.2.104	136.243.15.74	443	tcp	52	40	
2019-05-09T19:18:18.010Z	192.168.2.104	66.117.28.86	443	tcp:ssl	105	210	
2019-05-09T19:18:18.010Z	192.168.2.104	23.52.13.23	443	tcp	52	80	
2019-05-09T19:18:18.010Z	192.168.2.104	104.87.220.171	443	tcp	52	40	
2019-05-09T19:18:18.010Z	192.168.2.104	2.23.75.186	443	tcp	104	80	
2019-05-09T19:18:18.010Z	192.168.2.104	52.20.82.23	443	tcp	52	40	
2019-05-09T19:18:18.010Z	192.168.2.104	143.204.208.100	443	tcp	52	40	
2019-05-09T19:18:18.010Z	192.168.2.104	143.204.214.36	443	tcp	52	40	
2019-05-09T19:18:18.010Z	192.168.2.104	176.9.158.23	443	tcp	52	40	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.15.67	443	tcp	468	280	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.13.23	443	tcp	40768	1600	
2019-05-09T19:18:28.027Z	192.168.2.104	34.255.28.155	443	tcp	104	80	
2019-05-09T19:18:28.027Z	192.168.2.104	66.117.29.226	443	tcp	104	92	
2019-05-09T19:18:28.027Z	192.168.2.104	67.27.158.124	443	tcp	312	240	
2019-05-09T19:18:28.027Z	192.168.2.104	52.213.106.142	443	tcp	52	40	
2019-05-09T19:18:28.027Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	2155	
2019-05-09T19:18:28.027Z	192.168.2.104	108.177.119.125	5222	tcp	1676	53	
2019-05-09T19:18:28.027Z	192.168.2.104	128.65.210.182	443	tcp:ssl	226212	201891	
2019-05-09T19:18:28.027Z	192.168.2.104	128.65.210.182	443	tcp	161040	42017	
2019-05-09T19:18:28.027Z	192.168.2.1	192.168.8.1	53	udp:dns	5258	2370	
2019-05-09T19:18:28.027Z	192.168.2.104	128.65.210.182	443	tcp:ssl:ssl	109879	0	
2019-05-09T19:18:28.027Z	192.168.2.104	161.156.66.178	443	tcp	1960	496	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.15.87	443	tcp	52	40	
2019-05-09T19:18:28.027Z	192.168.2.104	161.156.66.178	443	tcp:ssl	2742	3531	
2019-05-09T19:18:28.027Z	192.168.2.104	216.58.213.230	443	tcp:ssl	319	332	
2019-05-09T19:18:28.027Z	192.168.2.104	92.123.42.44	443	tcp	24380	1420	
2019-05-09T19:18:28.027Z	192.168.2.104	104.87.220.171	443	tcp:ssl	861	726	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.208.78	443	tcp:ssl	885	513	
2019-05-09T19:18:28.027Z	192.168.2.104	216.58.213.230	443	tcp	104	104	
2019-05-09T19:18:28.027Z	192.168.2.104	92.123.42.44	443	tcp:ssl	8161	3094	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.208.78	443	tcp	52	104	
2019-05-09T19:18:28.027Z	192.168.2.104	92.123.42.44	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1988	0	
2019-05-09T19:18:28.027Z	192.168.2.104	104.87.220.171	443	tcp	0	104	
2019-05-09T19:18:28.027Z	192.168.2.104	148.251.64.134	443	tcp	6888	1816	
2019-05-09T19:18:28.027Z	192.168.2.104	172.217.16.66	443	tcp:ssl	32940	15892	
2019-05-09T19:18:28.027Z	192.168.2.104	2.16.128.128	443	tcp:ssl	3000	234	
2019-05-09T19:18:28.027Z	192.168.2.104	52.18.18.165	443	tcp:ssl	331	233	
2019-05-09T19:18:28.027Z	192.168.2.104	2.23.75.186	443	tcp:ssl	8004	4522	
2019-05-09T19:18:28.027Z	192.168.2.104	148.251.64.134	443	tcp:ssl	6755	3461	
2019-05-09T19:18:28.027Z	192.168.2.104	172.217.16.66	443	tcp	2596	11594	
2019-05-09T19:18:28.027Z	192.168.2.104	161.156.66.178	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	392	0	
2019-05-09T19:18:28.027Z	192.168.2.104	2.16.128.128	443	tcp	52	572	
2019-05-09T19:18:28.027Z	192.168.2.104	172.217.16.66	443	tcp:ssl:ssl	25672	253	
2019-05-09T19:18:28.027Z	192.168.2.104	178.250.0.130	443	tcp	344	444	
2019-05-09T19:18:28.027Z	192.168.2.104	2.16.128.128	443	tcp:ssl:ssl	16889	0	
2019-05-09T19:18:28.027Z	192.168.2.104	52.18.18.165	443	tcp	52	52	
2019-05-09T19:18:28.027Z	192.168.2.104	176.9.158.23	443	tcp:ssl	2454	1492	
2019-05-09T19:18:28.027Z	192.168.2.104	2.23.75.186	443	tcp	3328	908	
2019-05-09T19:18:28.027Z	192.168.2.104	178.250.0.130	443	tcp:ssl	2222	959	
2019-05-09T19:18:28.027Z	192.168.2.104	148.251.64.134	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	3960	0	
2019-05-09T19:18:28.027Z	192.168.2.104	176.9.158.23	443	tcp	0	156	
2019-05-09T19:18:28.027Z	192.168.2.104	178.250.0.130	443	tcp:ssl:ssl	1129	0	
2019-05-09T19:18:28.027Z	192.168.2.104	63.32.86.220	443	tcp:ssl	3000	747	
2019-05-09T19:18:28.027Z	192.168.2.104	63.32.86.220	443	tcp:ssl:ssl	742	0	
2019-05-09T19:18:28.027Z	192.168.2.104	63.32.86.220	443	tcp	0	104	
2019-05-09T19:18:28.027Z	192.168.2.104	217.79.188.10	443	tcp	396	340	
2019-05-09T19:18:28.027Z	192.168.2.104	217.79.188.10	443	tcp:ssl	276	888	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.32.75	443	tcp	52	40	
2019-05-09T19:18:28.027Z	192.168.2.104	217.79.188.16	443	tcp	1844	496	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.15.74	443	tcp	52	40	
2019-05-09T19:18:28.027Z	192.168.2.104	78.46.36.108	443	tcp	3164	376	
2019-05-09T19:18:28.027Z	192.168.2.104	217.79.188.16	443	tcp:ssl	1893	913	
2019-05-09T19:18:28.027Z	192.168.2.104	92.123.42.44	443	tcp:ssl:ssl	1500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	217.79.188.16	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1488	0	
2019-05-09T19:18:28.027Z	192.168.2.104	78.46.36.108	443	tcp:ssl	2198	2059	
2019-05-09T19:18:28.027Z	192.168.2.104	78.46.36.108	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	78.46.36.108	443	tcp:ssl:ssl	205	0	
2019-05-09T19:18:28.027Z	192.168.2.104	217.79.188.54	443	tcp	82068	3196	
2019-05-09T19:18:28.027Z	192.168.2.104	217.79.188.54	443	tcp:ssl	8400	2999	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.5.17	443	tcp	3164	428	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.5.17	443	tcp:ssl	3531	1362	
2019-05-09T19:18:28.027Z	192.168.2.104	217.79.188.54	443	tcp:ssl:spdy	291	1247	
2019-05-09T19:18:28.027Z	192.168.2.104	23.194.204.65	443	tcp	1844	496	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.5.17	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.5.17	443	tcp:ssl:ssl	205	0	
2019-05-09T19:18:28.027Z	192.168.2.104	64.202.112.51	443	tcp	1948	576	
2019-05-09T19:18:28.027Z	192.168.2.104	23.194.204.65	443	tcp:ssl	1925	913	
2019-05-09T19:18:28.027Z	192.168.2.104	23.194.204.65	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	995	0	
2019-05-09T19:18:28.027Z	192.168.2.104	64.202.112.51	443	tcp:ssl	2318	1528	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.13.23	443	tcp:ssl	3811	1226	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.13.23	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.13.23	443	tcp:ssl:ocsp:x509af:ssl	847	0	
2019-05-09T19:18:28.027Z	192.168.2.104	64.202.112.51	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	418	0	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.13.23	443	tcp:ssl:ssl	4500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	66.117.29.226	443	tcp:ssl	701	2060	
2019-05-09T19:18:28.027Z	192.168.2.104	216.58.213.206	443	tcp:ssl	258	2015	
2019-05-09T19:18:28.027Z	192.168.2.104	216.58.213.206	443	tcp	208	52	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.3.134	443	tcp	3228	1928	
2019-05-09T19:18:28.027Z	192.168.2.104	52.20.82.23	443	tcp:ssl	888	605	
2019-05-09T19:18:28.027Z	192.168.2.104	147.75.205.43	443	tcp	216	272	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.3.134	443	tcp:ssl	2198	2885	
2019-05-09T19:18:28.027Z	192.168.2.104	52.20.82.23	443	tcp	52	52	
2019-05-09T19:18:28.027Z	192.168.2.104	151.101.114.2	443	tcp	15764	1980	
2019-05-09T19:18:28.027Z	192.168.2.104	147.75.205.43	443	tcp:ssl	1888	1123	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.3.134	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	136.243.3.134	443	tcp:ssl:ssl	205	0	
2019-05-09T19:18:28.027Z	192.168.2.104	151.101.114.2	443	tcp:ssl	8689	6705	
2019-05-09T19:18:28.027Z	192.168.2.104	147.75.205.43	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	147.75.205.43	443	tcp:ssl:ssl	115	0	
2019-05-09T19:18:28.027Z	192.168.2.104	151.101.114.2	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	4500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	151.101.114.2	443	tcp:ssl:ocsp:x509af:x509sat:x509sat	2817	0	
2019-05-09T19:18:28.027Z	192.168.2.104	217.79.188.54	443	tcp:ssl:ssl	4500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.30	443	tcp	74570	2908	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.30	443	tcp:ssl	3498	2562	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.30	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.30	443	tcp:ssl:ocsp:x509af:ssl	690	0	
2019-05-09T19:18:28.027Z	192.168.2.104	5.226.178.246	443	tcp	25849	1376	
2019-05-09T19:18:28.027Z	192.168.2.104	151.101.114.2	443	tcp:ssl:ssl	7500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.30	443	tcp:ssl:ssl	6977	0	
2019-05-09T19:18:28.027Z	192.168.2.104	5.226.178.246	443	tcp:ssl	5332	3183	
2019-05-09T19:18:28.027Z	192.168.2.104	5.226.178.246	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1099	0	
2019-05-09T19:18:28.027Z	192.168.2.104	93.184.220.29	80	tcp	112	168	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.12.23	443	tcp	83922	3920	
2019-05-09T19:18:28.027Z	192.168.2.104	93.184.220.29	80	tcp:http:ocsp:x509af	0	445	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.12.23	443	tcp:ssl	19636	8740	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.12.193	443	tcp	13612	584	
2019-05-09T19:18:28.027Z	192.168.2.104	70.42.32.19	443	tcp	5368	1192	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.12.23	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	4975	0	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.12.193	443	tcp:ssl	3649	1963	
2019-05-09T19:18:28.027Z	192.168.2.104	70.42.32.19	443	tcp:ssl	6595	7498	
2019-05-09T19:18:28.027Z	192.168.2.104	93.184.220.29	80	tcp:http:ocsp:ocsp:x509af	864	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.51	443	tcp	11400	1012	
2019-05-09T19:18:28.027Z	192.168.2.104	104.84.146.193	443	tcp	3440	828	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.12.23	443	tcp:ssl:ssl	5359	0	
2019-05-09T19:18:28.027Z	192.168.2.104	23.52.12.193	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1370	0	
2019-05-09T19:18:28.027Z	192.168.2.104	185.33.223.208	443	tcp	112	272	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.51	443	tcp:ssl	6486	3488	
2019-05-09T19:18:28.027Z	192.168.2.104	104.84.146.193	443	tcp:ssl	2969	3831	
2019-05-09T19:18:28.027Z	192.168.2.104	185.33.223.208	443	tcp:ssl	2802	1968	
2019-05-09T19:18:28.027Z	192.168.2.104	104.84.146.193	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1252	0	
2019-05-09T19:18:28.027Z	192.168.2.104	104.84.146.193	443	tcp:ssl:ssl	193	0	
2019-05-09T19:18:28.027Z	192.168.2.1	217.10.79.9	5060	udp:data	32	0	
2019-05-09T19:18:28.027Z	192.168.2.104	151.139.240.1	443	tcp:ssl	1239	291	
2019-05-09T19:18:28.027Z	192.168.2.104	70.42.32.19	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1898	0	
2019-05-09T19:18:28.027Z	192.168.2.104	151.139.240.1	443	tcp	52	52	
2019-05-09T19:18:28.027Z	192.168.2.104	185.33.223.208	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1465	0	
2019-05-09T19:18:28.027Z	192.168.2.104	5.226.178.246	443	tcp:ssl:ssl	5184	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.51	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.51	443	tcp:ssl:ocsp:x509af:ssl	684	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.208.100	443	tcp	52	40	
2019-05-09T19:18:28.027Z	192.168.2.104	148.251.64.134	443	tcp:ssl:spdy	268	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.51	443	tcp:ssl:ssl	916	0	
2019-05-09T19:18:28.027Z	192.168.2.104	8.248.99.254	80	tcp	81845	3024	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.96	443	tcp	112340	4992	
2019-05-09T19:18:28.027Z	192.168.2.104	8.248.99.254	80	tcp:http	6000	1387	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.96	443	tcp:ssl	9425	5309	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.26	443	tcp	9788	1728	
2019-05-09T19:18:28.027Z	192.168.2.104	8.248.99.254	80	tcp:http:png	3866	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.96	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	6000	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.96	443	tcp:ssl:ocsp:x509af:ssl	2736	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.26	443	tcp:ssl	9520	4831	
2019-05-09T19:18:28.027Z	192.168.2.104	34.243.203.103	443	tcp	13820	752	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.96	443	tcp:ssl:ssl	12247	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.26	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	4500	0	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.26	443	tcp:ssl:ocsp:x509af:ssl	2052	0	
2019-05-09T19:18:28.027Z	192.168.2.104	2.23.75.186	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1932	0	
2019-05-09T19:18:28.027Z	192.168.2.104	34.243.203.103	443	tcp:ssl	1909	1897	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.36	443	tcp	52	40	
2019-05-09T19:18:28.027Z	192.168.2.104	143.204.214.26	443	tcp:ssl:ssl	352	0	
2019-05-09T19:18:28.027Z	192.168.2.104	34.243.203.103	443	tcp:ssl:ssl	926	0	
2019-05-09T19:18:28.027Z	192.168.2.104	93.184.220.66	443	tcp	39276	2000	
2019-05-09T19:18:28.027Z	192.168.2.104	172.217.16.170	443	tcp:ssl	1962	452	
2019-05-09T19:18:28.027Z	192.168.2.104	172.217.16.65	443	tcp:ssl	12990	1145	
2019-05-09T19:18:28.027Z	192.168.2.104	172.217.21.225	443	tcp	216	272	
